provincia,cantón,fecha,homicidios
LOJA,Chaguarpamba,2023-12-01,0
LOJA,Espindola,2023-12-01,0
LOJA,Gonzanama,2023-12-01,0
LOJA,Macara,2023-12-01,0
LOJA,Paltas,2023-12-01,0
LOJA,Puyango,2023-12-01,0
LOJA,Saraguro,2023-12-01,0
LOJA,Sozoranga,2023-12-01,0
LOJA,Zapotillo,2023-12-01,1
LOJA,Pindal,2023-12-01,0
LOJA,Quilanga,2023-12-01,0
LOJA,Olmedo,2023-12-01,0
LOS RIOS,Babahoyo,2023-12-01,12
LOS RIOS,Baba,2023-12-01,1
LOS RIOS,Montalvo,2023-12-01,0
LOS RIOS,Puebloviejo,2023-12-01,15
LOS RIOS,Quevedo,2023-12-01,24
LOS RIOS,Urdaneta,2023-12-01,4
LOS RIOS,Ventanas,2023-12-01,2
LOS RIOS,Vinces,2023-12-01,3
LOS RIOS,Palenque,2023-12-01,2
LOS RIOS,Buena Fe,2023-12-01,9
LOS RIOS,Valencia,2023-12-01,7
LOS RIOS,Mocache,2023-12-01,14
LOS RIOS,Quinsaloma,2023-12-01,3
MANABI,Portoviejo,2023-12-01,22
MANABI,Bolivar,2023-12-01,1
MANABI,Chone,2023-12-01,2
MANABI,El Carmen,2023-12-01,4
MANABI,Flavio Alfaro,2023-12-01,0
MANABI,Jipijapa,2023-12-01,0
MANABI,Junin,2023-12-01,1
MANABI,Manta,2023-12-01,26
MANABI,Montecristi,2023-12-01,6
MANABI,Pajan,2023-12-01,1
MANABI,Pichincha,2023-12-01,0
MANABI,Rocafuerte,2023-12-01,2
MANABI,Santa Ana,2023-12-01,4
MANABI,Sucre,2023-12-01,0
MANABI,Tosagua,2023-12-01,12
MANABI,24 De Mayo,2023-12-01,1
MANABI,Pedernales,2023-12-01,13
MANABI,Olmedo,2023-12-01,1
MANABI,Puerto Lopez,2023-12-01,1
MANABI,Jama,2023-12-01,0
MANABI,Jaramijo,2023-12-01,2
MANABI,San Vicente,2023-12-01,0
MORONA SANTIAGO,Morona,2023-12-01,3
MORONA SANTIAGO,Gualaquiza,2023-12-01,0
MORONA SANTIAGO,Limon Indanza,2023-12-01,0
MORONA SANTIAGO,Palora,2023-12-01,0
MORONA SANTIAGO,Santiago,2023-12-01,0
MORONA SANTIAGO,Sucua,2023-12-01,1
MORONA SANTIAGO,Huamboya,2023-12-01,0
MORONA SANTIAGO,San Juan Bosco,2023-12-01,0
MORONA SANTIAGO,Taisha,2023-12-01,0
MORONA SANTIAGO,Logroño,2023-12-01,0
MORONA SANTIAGO,Pablo Sexto,2023-12-01,0
MORONA SANTIAGO,Canton Tiwintza,2023-12-01,0
NAPO,Tena,2023-12-01,0
NAPO,Archidona,2023-12-01,0
NAPO,El Chaco,2023-12-01,0
NAPO,Quijos,2023-12-01,0
NAPO,Carlos Julio Arosemena Tola,2023-12-01,0
PASTAZA,Pastaza,2023-12-01,1
PASTAZA,Mera,2023-12-01,1
PASTAZA,Santa Clara,2023-12-01,0
PASTAZA,Arajuno,2023-12-01,0
PICHINCHA,Quito,2023-12-01,26
PICHINCHA,Cayambe,2023-12-01,1
PICHINCHA,Mejia,2023-12-01,0
PICHINCHA,Pedro Moncayo,2023-12-01,0
PICHINCHA,Rumiñahui,2023-12-01,0
PICHINCHA,San Miguel De Los Bancos,2023-12-01,0
PICHINCHA,Pedro Vicente Maldonado,2023-12-01,1
PICHINCHA,Puerto Quito,2023-12-01,1
TUNGURAHUA,Ambato,2023-12-01,2
TUNGURAHUA,Baños De Agua Santa,2023-12-01,0
TUNGURAHUA,Cevallos,2023-12-01,0
TUNGURAHUA,Mocha,2023-12-01,0
TUNGURAHUA,Patate,2023-12-01,0
TUNGURAHUA,Quero,2023-12-01,0
TUNGURAHUA,San Pedro De Pelileo,2023-12-01,0
TUNGURAHUA,Santiago De Pillaro,2023-12-01,1
TUNGURAHUA,Tisaleo,2023-12-01,0
ZAMORA CHINCHIPE,Zamora,2023-12-01,0
ZAMORA CHINCHIPE,Chinchipe,2023-12-01,0
ZAMORA CHINCHIPE,Nangaritza,2023-12-01,0
ZAMORA CHINCHIPE,Yacuambi,2023-12-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2023-12-01,0
ZAMORA CHINCHIPE,El Pangui,2023-12-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2023-12-01,0
ZAMORA CHINCHIPE,Palanda,2023-12-01,0
ZAMORA CHINCHIPE,Paquisha,2023-12-01,0
GALAPAGOS,San Cristobal,2023-12-01,0
GALAPAGOS,Isabela,2023-12-01,0
GALAPAGOS,Santa Cruz,2023-12-01,0
SUCUMBIOS,Lago Agrio,2023-12-01,9
SUCUMBIOS,Gonzalo Pizarro,2023-12-01,0
SUCUMBIOS,Putumayo,2023-12-01,0
SUCUMBIOS,Shushufindi,2023-12-01,4
SUCUMBIOS,Sucumbios,2023-12-01,0
SUCUMBIOS,Cascales,2023-12-01,3
SUCUMBIOS,Cuyabeno,2023-12-01,0
ORELLANA,Orellana,2023-12-01,2
ORELLANA,Aguarico,2023-12-01,0
ORELLANA,La Joya De Los Sachas,2023-12-01,7
ORELLANA,Loreto,2023-12-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2023-12-01,16
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2023-12-01,3
SANTA ELENA,Santa Elena,2023-12-01,6
SANTA ELENA,La Libertad,2023-12-01,23
SANTA ELENA,Salinas,2023-12-01,5
TOTAL NACIONAL,Total Nacional,2023-12-01,756
AZUAY,Cuenca,2024-01-01,2
AZUAY,Giron,2024-01-01,0
AZUAY,Gualaceo,2024-01-01,0
AZUAY,Nabon,2024-01-01,0
AZUAY,Paute,2024-01-01,1
AZUAY,Pucara,2024-01-01,0
AZUAY,San Fernando,2024-01-01,0
AZUAY,Santa Isabel,2024-01-01,0
AZUAY,Sigsig,2024-01-01,0
AZUAY,Oña,2024-01-01,0
AZUAY,Chordeleg,2024-01-01,0
AZUAY,El Pan,2024-01-01,0
AZUAY,Sevilla De Oro,2024-01-01,0
AZUAY,Guachapala,2024-01-01,0
AZUAY,Camilo Ponce Enriquez,2024-01-01,1
BOLIVAR,Guaranda,2024-01-01,0
BOLIVAR,Chillanes,2024-01-01,0
BOLIVAR,Chimbo,2024-01-01,0
BOLIVAR,Echeandia,2024-01-01,0
BOLIVAR,San Miguel,2024-01-01,0
BOLIVAR,Caluma,2024-01-01,0
BOLIVAR,Las Naves,2024-01-01,0
CANAR,Azogues,2024-01-01,1
CANAR,Biblian,2024-01-01,0
CANAR,Cañar,2024-01-01,0
CANAR,La Troncal,2024-01-01,4
CANAR,El Tambo,2024-01-01,0
CANAR,Deleg,2024-01-01,0
CANAR,Suscal,2024-01-01,0
CARCHI,Tulcan,2024-01-01,1
CARCHI,Bolivar,2024-01-01,0
CARCHI,Espejo,2024-01-01,0
CARCHI,Mira,2024-01-01,0
CARCHI,Montufar,2024-01-01,0
CARCHI,San Pedro De Huaca,2024-01-01,0
COTOPAXI,Latacunga,2024-01-01,1
COTOPAXI,La Mana,2024-01-01,0
COTOPAXI,Pangua,2024-01-01,0
COTOPAXI,Pujili,2024-01-01,0
COTOPAXI,Salcedo,2024-01-01,0
COTOPAXI,Saquisili,2024-01-01,0
COTOPAXI,Sigchos,2024-01-01,0
CHIMBORAZO,Riobamba,2024-01-01,0
CHIMBORAZO,Alausi,2024-01-01,0
CHIMBORAZO,Colta,2024-01-01,0
CHIMBORAZO,Chambo,2024-01-01,0
CHIMBORAZO,Chunchi,2024-01-01,0
CHIMBORAZO,Guamote,2024-01-01,0
CHIMBORAZO,Guano,2024-01-01,0
CHIMBORAZO,Pallatanga,2024-01-01,0
CHIMBORAZO,Penipe,2024-01-01,0
CHIMBORAZO,Cumanda,2024-01-01,0
EL ORO,Machala,2024-01-01,4
EL ORO,Arenillas,2024-01-01,1
EL ORO,Atahualpa,2024-01-01,0
EL ORO,Balsas,2024-01-01,0
EL ORO,Chilla,2024-01-01,0
EL ORO,El Guabo,2024-01-01,3
EL ORO,Huaquillas,2024-01-01,3
EL ORO,Marcabeli,2024-01-01,0
EL ORO,Pasaje,2024-01-01,0
EL ORO,Piñas,2024-01-01,0
EL ORO,Portovelo,2024-01-01,1
EL ORO,Santa Rosa,2024-01-01,0
EL ORO,Zaruma,2024-01-01,1
EL ORO,Las Lajas,2024-01-01,0
ESMERALDAS,Esmeraldas,2024-01-01,22
ESMERALDAS,Eloy Alfaro,2024-01-01,0
ESMERALDAS,Muisne,2024-01-01,0
ESMERALDAS,Quininde,2024-01-01,6
ESMERALDAS,San Lorenzo,2024-01-01,3
ESMERALDAS,Atacames,2024-01-01,3
ESMERALDAS,Rioverde,2024-01-01,5
GUAYAS,Guayaquil,2024-01-01,136
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2024-01-01,7
GUAYAS,Balao,2024-01-01,1
GUAYAS,Balzar,2024-01-01,0
GUAYAS,Colimes,2024-01-01,0
GUAYAS,Daule,2024-01-01,4
GUAYAS,Duran,2024-01-01,60
GUAYAS,El Empalme,2024-01-01,0
GUAYAS,El Triunfo,2024-01-01,2
GUAYAS,Milagro,2024-01-01,4
GUAYAS,Naranjal,2024-01-01,13
GUAYAS,Naranjito,2024-01-01,4
GUAYAS,Palestina,2024-01-01,2
GUAYAS,Pedro Carbo,2024-01-01,0
GUAYAS,Samborondon,2024-01-01,5
GUAYAS,Santa Lucia,2024-01-01,3
GUAYAS,Salitre (Urbina Jado),2024-01-01,0
GUAYAS,San Jacinto De Yaguachi,2024-01-01,7
GUAYAS,Playas,2024-01-01,5
GUAYAS,Simon Bolivar,2024-01-01,1
GUAYAS,Coronel Marcelino Maridueña,2024-01-01,1
GUAYAS,Lomas De Sargentillo,2024-01-01,0
GUAYAS,Nobol,2024-01-01,5
GUAYAS,Gral Antonio Elizalde,2024-01-01,0
GUAYAS,Isidro Ayora,2024-01-01,0
IMBABURA,Ibarra,2024-01-01,2
IMBABURA,Antonio Ante,2024-01-01,0
IMBABURA,Cotacachi,2024-01-01,0
IMBABURA,Otavalo,2024-01-01,0
IMBABURA,Pimampiro,2024-01-01,0
IMBABURA,San Miguel De Urcuqui,2024-01-01,0
LOJA,Loja,2024-01-01,3
LOJA,Calvas,2024-01-01,0
LOJA,Catamayo,2024-01-01,0
LOJA,Celica,2024-01-01,0
LOJA,Chaguarpamba,2024-01-01,0
LOJA,Espindola,2024-01-01,0
LOJA,Gonzanama,2024-01-01,0
LOJA,Macara,2024-01-01,0
LOJA,Paltas,2024-01-01,0
LOJA,Puyango,2024-01-01,0
LOJA,Saraguro,2024-01-01,0
LOJA,Sozoranga,2024-01-01,0
LOJA,Zapotillo,2024-01-01,0
LOJA,Pindal,2024-01-01,0
LOJA,Quilanga,2024-01-01,0
LOJA,Olmedo,2024-01-01,0
LOS RIOS,Babahoyo,2024-01-01,12
LOS RIOS,Baba,2024-01-01,0
LOS RIOS,Montalvo,2024-01-01,1
LOS RIOS,Puebloviejo,2024-01-01,11
LOS RIOS,Quevedo,2024-01-01,9
LOS RIOS,Urdaneta,2024-01-01,3
LOS RIOS,Ventanas,2024-01-01,3
LOS RIOS,Vinces,2024-01-01,8
LOS RIOS,Palenque,2024-01-01,2
LOS RIOS,Buena Fe,2024-01-01,14
LOS RIOS,Valencia,2024-01-01,2
LOS RIOS,Mocache,2024-01-01,5
LOS RIOS,Quinsaloma,2024-01-01,3
MANABI,Portoviejo,2024-01-01,8
MANABI,Bolivar,2024-01-01,0
MANABI,Chone,2024-01-01,1
MANABI,El Carmen,2024-01-01,4
MANABI,Flavio Alfaro,2024-01-01,0
MANABI,Jipijapa,2024-01-01,1
MANABI,Junin,2024-01-01,0
MANABI,Manta,2024-01-01,8
MANABI,Montecristi,2024-01-01,4
MANABI,Pajan,2024-01-01,1
MANABI,Pichincha,2024-01-01,1
MANABI,Rocafuerte,2024-01-01,4
MANABI,Santa Ana,2024-01-01,0
MANABI,Sucre,2024-01-01,2
MANABI,Tosagua,2024-01-01,2
MANABI,24 De Mayo,2024-01-01,0
MANABI,Pedernales,2024-01-01,5
MANABI,Olmedo,2024-01-01,0
MANABI,Puerto Lopez,2024-01-01,1
MANABI,Jama,2024-01-01,0
MANABI,Jaramijo,2024-01-01,0
MANABI,San Vicente,2024-01-01,1
MORONA SANTIAGO,Morona,2024-01-01,0
MORONA SANTIAGO,Gualaquiza,2024-01-01,0
MORONA SANTIAGO,Limon Indanza,2024-01-01,0
MORONA SANTIAGO,Palora,2024-01-01,0
MORONA SANTIAGO,Santiago,2024-01-01,0
MORONA SANTIAGO,Sucua,2024-01-01,0
MORONA SANTIAGO,Huamboya,2024-01-01,0
MORONA SANTIAGO,San Juan Bosco,2024-01-01,0
MORONA SANTIAGO,Taisha,2024-01-01,0
MORONA SANTIAGO,Logroño,2024-01-01,0
MORONA SANTIAGO,Pablo Sexto,2024-01-01,0
MORONA SANTIAGO,Canton Tiwintza,2024-01-01,1
NAPO,Tena,2024-01-01,1
NAPO,Archidona,2024-01-01,2
NAPO,El Chaco,2024-01-01,0
NAPO,Quijos,2024-01-01,0
NAPO,Carlos Julio Arosemena Tola,2024-01-01,0
PASTAZA,Pastaza,2024-01-01,1
PASTAZA,Mera,2024-01-01,0
PASTAZA,Santa Clara,2024-01-01,0
PASTAZA,Arajuno,2024-01-01,0
PICHINCHA,Quito,2024-01-01,15
PICHINCHA,Cayambe,2024-01-01,0
PICHINCHA,Mejia,2024-01-01,2
PICHINCHA,Pedro Moncayo,2024-01-01,0
PICHINCHA,Rumiñahui,2024-01-01,0
PICHINCHA,San Miguel De Los Bancos,2024-01-01,0
PICHINCHA,Pedro Vicente Maldonado,2024-01-01,0
PICHINCHA,Puerto Quito,2024-01-01,0
TUNGURAHUA,Ambato,2024-01-01,5
TUNGURAHUA,Baños De Agua Santa,2024-01-01,0
TUNGURAHUA,Cevallos,2024-01-01,0
TUNGURAHUA,Mocha,2024-01-01,0
TUNGURAHUA,Patate,2024-01-01,0
TUNGURAHUA,Quero,2024-01-01,0
TUNGURAHUA,San Pedro De Pelileo,2024-01-01,0
TUNGURAHUA,Santiago De Pillaro,2024-01-01,0
TUNGURAHUA,Tisaleo,2024-01-01,0
ZAMORA CHINCHIPE,Zamora,2024-01-01,0
ZAMORA CHINCHIPE,Chinchipe,2024-01-01,0
ZAMORA CHINCHIPE,Nangaritza,2024-01-01,0
ZAMORA CHINCHIPE,Yacuambi,2024-01-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2024-01-01,0
ZAMORA CHINCHIPE,El Pangui,2024-01-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2024-01-01,0
ZAMORA CHINCHIPE,Palanda,2024-01-01,0
ZAMORA CHINCHIPE,Paquisha,2024-01-01,0
GALAPAGOS,San Cristobal,2024-01-01,0
GALAPAGOS,Isabela,2024-01-01,0
GALAPAGOS,Santa Cruz,2024-01-01,0
SUCUMBIOS,Lago Agrio,2024-01-01,11
SUCUMBIOS,Gonzalo Pizarro,2024-01-01,0
SUCUMBIOS,Putumayo,2024-01-01,0
SUCUMBIOS,Shushufindi,2024-01-01,1
SUCUMBIOS,Sucumbios,2024-01-01,0
SUCUMBIOS,Cascales,2024-01-01,0
SUCUMBIOS,Cuyabeno,2024-01-01,0
ORELLANA,Orellana,2024-01-01,6
ORELLANA,Aguarico,2024-01-01,0
ORELLANA,La Joya De Los Sachas,2024-01-01,4
ORELLANA,Loreto,2024-01-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2024-01-01,3
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2024-01-01,0
SANTA ELENA,Santa Elena,2024-01-01,2
SANTA ELENA,La Libertad,2024-01-01,7
SANTA ELENA,Salinas,2024-01-01,0
TOTAL NACIONAL,Total Nacional,2024-01-01,505
AZUAY,Cuenca,2024-02-01,2
AZUAY,Giron,2024-02-01,1
AZUAY,Gualaceo,2024-02-01,0
AZUAY,Nabon,2024-02-01,0
AZUAY,Paute,2024-02-01,0
AZUAY,Pucara,2024-02-01,0
AZUAY,San Fernando,2024-02-01,0
AZUAY,Santa Isabel,2024-02-01,0
AZUAY,Sigsig,2024-02-01,0
AZUAY,Oña,2024-02-01,0
AZUAY,Chordeleg,2024-02-01,0
AZUAY,El Pan,2024-02-01,0
AZUAY,Sevilla De Oro,2024-02-01,0
AZUAY,Guachapala,2024-02-01,0
AZUAY,Camilo Ponce Enriquez,2024-02-01,2
BOLIVAR,Guaranda,2024-02-01,2
BOLIVAR,Chillanes,2024-02-01,0
BOLIVAR,Chimbo,2024-02-01,0
BOLIVAR,Echeandia,2024-02-01,0
BOLIVAR,San Miguel,2024-02-01,0
BOLIVAR,Caluma,2024-02-01,1
BOLIVAR,Las Naves,2024-02-01,0
CANAR,Azogues,2024-02-01,1
CANAR,Biblian,2024-02-01,0
CANAR,Cañar,2024-02-01,2
CANAR,La Troncal,2024-02-01,4
CANAR,El Tambo,2024-02-01,0
CANAR,Deleg,2024-02-01,0
CANAR,Suscal,2024-02-01,0
CARCHI,Tulcan,2024-02-01,0
CARCHI,Bolivar,2024-02-01,0
CARCHI,Espejo,2024-02-01,0
CARCHI,Mira,2024-02-01,0
CARCHI,Montufar,2024-02-01,1
CARCHI,San Pedro De Huaca,2024-02-01,0
COTOPAXI,Latacunga,2024-02-01,0
COTOPAXI,La Mana,2024-02-01,0
COTOPAXI,Pangua,2024-02-01,0
COTOPAXI,Pujili,2024-02-01,1
COTOPAXI,Salcedo,2024-02-01,0
COTOPAXI,Saquisili,2024-02-01,0
COTOPAXI,Sigchos,2024-02-01,0
CHIMBORAZO,Riobamba,2024-02-01,1
CHIMBORAZO,Alausi,2024-02-01,0
CHIMBORAZO,Colta,2024-02-01,1
CHIMBORAZO,Chambo,2024-02-01,0
CHIMBORAZO,Chunchi,2024-02-01,0
CHIMBORAZO,Guamote,2024-02-01,0
CHIMBORAZO,Guano,2024-02-01,0
CHIMBORAZO,Pallatanga,2024-02-01,0
CHIMBORAZO,Penipe,2024-02-01,0
CHIMBORAZO,Cumanda,2024-02-01,0
EL ORO,Machala,2024-02-01,3
EL ORO,Arenillas,2024-02-01,1
EL ORO,Atahualpa,2024-02-01,0
EL ORO,Balsas,2024-02-01,0
EL ORO,Chilla,2024-02-01,0
EL ORO,El Guabo,2024-02-01,3
EL ORO,Huaquillas,2024-02-01,2
EL ORO,Marcabeli,2024-02-01,0
EL ORO,Pasaje,2024-02-01,1
EL ORO,Piñas,2024-02-01,0
EL ORO,Portovelo,2024-02-01,0
EL ORO,Santa Rosa,2024-02-01,4
EL ORO,Zaruma,2024-02-01,2
EL ORO,Las Lajas,2024-02-01,0
ESMERALDAS,Esmeraldas,2024-02-01,10
ESMERALDAS,Eloy Alfaro,2024-02-01,1
ESMERALDAS,Muisne,2024-02-01,0
ESMERALDAS,Quininde,2024-02-01,1
ESMERALDAS,San Lorenzo,2024-02-01,0
ESMERALDAS,Atacames,2024-02-01,2
ESMERALDAS,Rioverde,2024-02-01,0
GUAYAS,Guayaquil,2024-02-01,89
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2024-02-01,1
GUAYAS,Balao,2024-02-01,0
GUAYAS,Balzar,2024-02-01,1
GUAYAS,Colimes,2024-02-01,0
GUAYAS,Daule,2024-02-01,3
GUAYAS,Duran,2024-02-01,25
GUAYAS,El Empalme,2024-02-01,2
GUAYAS,El Triunfo,2024-02-01,3
GUAYAS,Milagro,2024-02-01,2
GUAYAS,Naranjal,2024-02-01,2
GUAYAS,Naranjito,2024-02-01,4
GUAYAS,Palestina,2024-02-01,1
GUAYAS,Pedro Carbo,2024-02-01,1
GUAYAS,Samborondon,2024-02-01,3
GUAYAS,Santa Lucia,2024-02-01,1
GUAYAS,Salitre (Urbina Jado),2024-02-01,1
GUAYAS,San Jacinto De Yaguachi,2024-02-01,8
GUAYAS,Playas,2024-02-01,12
GUAYAS,Simon Bolivar,2024-02-01,0
GUAYAS,Coronel Marcelino Maridueña,2024-02-01,0
GUAYAS,Lomas De Sargentillo,2024-02-01,2
GUAYAS,Nobol,2024-02-01,1
GUAYAS,Gral Antonio Elizalde,2024-02-01,0
GUAYAS,Isidro Ayora,2024-02-01,0
IMBABURA,Ibarra,2024-02-01,1
IMBABURA,Antonio Ante,2024-02-01,0
IMBABURA,Cotacachi,2024-02-01,1
IMBABURA,Otavalo,2024-02-01,0
IMBABURA,Pimampiro,2024-02-01,0
IMBABURA,San Miguel De Urcuqui,2024-02-01,0
LOJA,Loja,2024-02-01,1
LOJA,Calvas,2024-02-01,0
LOJA,Catamayo,2024-02-01,0
LOJA,Celica,2024-02-01,0
LOJA,Chaguarpamba,2024-02-01,0
LOJA,Espindola,2024-02-01,0
LOJA,Gonzanama,2024-02-01,0
LOJA,Macara,2024-02-01,0
LOJA,Paltas,2024-02-01,0
LOJA,Puyango,2024-02-01,0
LOJA,Saraguro,2024-02-01,0
LOJA,Sozoranga,2024-02-01,0
LOJA,Zapotillo,2024-02-01,0
LOJA,Pindal,2024-02-01,0
LOJA,Quilanga,2024-02-01,0
LOJA,Olmedo,2024-02-01,0
LOS RIOS,Babahoyo,2024-02-01,33
LOS RIOS,Baba,2024-02-01,2
LOS RIOS,Montalvo,2024-02-01,1
LOS RIOS,Puebloviejo,2024-02-01,1
LOS RIOS,Quevedo,2024-02-01,4
LOS RIOS,Urdaneta,2024-02-01,1
LOS RIOS,Ventanas,2024-02-01,1
LOS RIOS,Vinces,2024-02-01,10
LOS RIOS,Palenque,2024-02-01,1
LOS RIOS,Buena Fe,2024-02-01,16
LOS RIOS,Valencia,2024-02-01,1
LOS RIOS,Mocache,2024-02-01,2
LOS RIOS,Quinsaloma,2024-02-01,0
MANABI,Portoviejo,2024-02-01,7
MANABI,Bolivar,2024-02-01,0
MANABI,Chone,2024-02-01,4
MANABI,El Carmen,2024-02-01,4
MANABI,Flavio Alfaro,2024-02-01,0
MANABI,Jipijapa,2024-02-01,0
MANABI,Junin,2024-02-01,0
MANABI,Manta,2024-02-01,9
MANABI,Montecristi,2024-02-01,6
MANABI,Pajan,2024-02-01,2
MANABI,Pichincha,2024-02-01,0
MANABI,Rocafuerte,2024-02-01,0
MANABI,Santa Ana,2024-02-01,1
MANABI,Sucre,2024-02-01,3
MANABI,Tosagua,2024-02-01,0
MANABI,24 De Mayo,2024-02-01,1
MANABI,Pedernales,2024-02-01,3
MANABI,Olmedo,2024-02-01,3
MANABI,Puerto Lopez,2024-02-01,0
MANABI,Jama,2024-02-01,0
MANABI,Jaramijo,2024-02-01,1
MANABI,San Vicente,2024-02-01,0
MORONA SANTIAGO,Morona,2024-02-01,0
MORONA SANTIAGO,Gualaquiza,2024-02-01,1
MORONA SANTIAGO,Limon Indanza,2024-02-01,0
MORONA SANTIAGO,Palora,2024-02-01,0
MORONA SANTIAGO,Santiago,2024-02-01,0
MORONA SANTIAGO,Sucua,2024-02-01,0
MORONA SANTIAGO,Huamboya,2024-02-01,0
MORONA SANTIAGO,San Juan Bosco,2024-02-01,0
MORONA SANTIAGO,Taisha,2024-02-01,1
MORONA SANTIAGO,Logroño,2024-02-01,0
MORONA SANTIAGO,Pablo Sexto,2024-02-01,0
MORONA SANTIAGO,Canton Tiwintza,2024-02-01,0
NAPO,Tena,2024-02-01,0
NAPO,Archidona,2024-02-01,0
NAPO,El Chaco,2024-02-01,0
NAPO,Quijos,2024-02-01,0
NAPO,Carlos Julio Arosemena Tola,2024-02-01,1
PASTAZA,Pastaza,2024-02-01,0
PASTAZA,Mera,2024-02-01,0
PASTAZA,Santa Clara,2024-02-01,0
PASTAZA,Arajuno,2024-02-01,0
PICHINCHA,Quito,2024-02-01,10
PICHINCHA,Cayambe,2024-02-01,0
PICHINCHA,Mejia,2024-02-01,0
PICHINCHA,Pedro Moncayo,2024-02-01,1
PICHINCHA,Rumiñahui,2024-02-01,1
PICHINCHA,San Miguel De Los Bancos,2024-02-01,0
PICHINCHA,Pedro Vicente Maldonado,2024-02-01,0
PICHINCHA,Puerto Quito,2024-02-01,0
TUNGURAHUA,Ambato,2024-02-01,3
TUNGURAHUA,Baños De Agua Santa,2024-02-01,0
TUNGURAHUA,Cevallos,2024-02-01,0
TUNGURAHUA,Mocha,2024-02-01,0
TUNGURAHUA,Patate,2024-02-01,0
TUNGURAHUA,Quero,2024-02-01,0
TUNGURAHUA,San Pedro De Pelileo,2024-02-01,0
TUNGURAHUA,Santiago De Pillaro,2024-02-01,0
TUNGURAHUA,Tisaleo,2024-02-01,0
ZAMORA CHINCHIPE,Zamora,2024-02-01,0
ZAMORA CHINCHIPE,Chinchipe,2024-02-01,1
ZAMORA CHINCHIPE,Nangaritza,2024-02-01,0
ZAMORA CHINCHIPE,Yacuambi,2024-02-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2024-02-01,0
ZAMORA CHINCHIPE,El Pangui,2024-02-01,1
ZAMORA CHINCHIPE,Centinela Del Condor,2024-02-01,0
ZAMORA CHINCHIPE,Palanda,2024-02-01,0
ZAMORA CHINCHIPE,Paquisha,2024-02-01,0
GALAPAGOS,San Cristobal,2024-02-01,0
GALAPAGOS,Isabela,2024-02-01,0
GALAPAGOS,Santa Cruz,2024-02-01,0
SUCUMBIOS,Lago Agrio,2024-02-01,1
SUCUMBIOS,Gonzalo Pizarro,2024-02-01,0
SUCUMBIOS,Putumayo,2024-02-01,0
SUCUMBIOS,Shushufindi,2024-02-01,2
SUCUMBIOS,Sucumbios,2024-02-01,0
SUCUMBIOS,Cascales,2024-02-01,0
SUCUMBIOS,Cuyabeno,2024-02-01,1
ORELLANA,Orellana,2024-02-01,2
ORELLANA,Aguarico,2024-02-01,0
ORELLANA,La Joya De Los Sachas,2024-02-01,9
ORELLANA,Loreto,2024-02-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2024-02-01,8
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2024-02-01,1
SANTA ELENA,Santa Elena,2024-02-01,1
SANTA ELENA,La Libertad,2024-02-01,8
SANTA ELENA,Salinas,2024-02-01,3
TOTAL NACIONAL,Total Nacional,2024-02-01,387
AZUAY,Cuenca,2024-03-01,0
AZUAY,Giron,2024-03-01,0
AZUAY,Gualaceo,2024-03-01,0
AZUAY,Nabon,2024-03-01,0
AZUAY,Paute,2024-03-01,0
AZUAY,Pucara,2024-03-01,0
AZUAY,San Fernando,2024-03-01,0
AZUAY,Santa Isabel,2024-03-01,0
AZUAY,Sigsig,2024-03-01,0
AZUAY,Oña,2024-03-01,0
AZUAY,Chordeleg,2024-03-01,0
AZUAY,El Pan,2024-03-01,0
AZUAY,Sevilla De Oro,2024-03-01,0
AZUAY,Guachapala,2024-03-01,0
AZUAY,Camilo Ponce Enriquez,2024-03-01,1
BOLIVAR,Guaranda,2024-03-01,0
BOLIVAR,Chillanes,2024-03-01,0
BOLIVAR,Chimbo,2024-03-01,0
BOLIVAR,Echeandia,2024-03-01,1
BOLIVAR,San Miguel,2024-03-01,0
BOLIVAR,Caluma,2024-03-01,0
BOLIVAR,Las Naves,2024-03-01,4
CANAR,Azogues,2024-03-01,0
CANAR,Biblian,2024-03-01,0
CANAR,Cañar,2024-03-01,0
CANAR,La Troncal,2024-03-01,8
CANAR,El Tambo,2024-03-01,0
CANAR,Deleg,2024-03-01,0
CANAR,Suscal,2024-03-01,0
CARCHI,Tulcan,2024-03-01,0
CARCHI,Bolivar,2024-03-01,0
CARCHI,Espejo,2024-03-01,0
CARCHI,Mira,2024-03-01,0
CARCHI,Montufar,2024-03-01,1
CARCHI,San Pedro De Huaca,2024-03-01,0
COTOPAXI,Latacunga,2024-03-01,1
COTOPAXI,La Mana,2024-03-01,0
COTOPAXI,Pangua,2024-03-01,1
COTOPAXI,Pujili,2024-03-01,0
