provincia,cantón,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25
PASTAZA,Santa Clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASTAZA,Arajuno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PICHINCHA,Quito,18,12,11,7,9,11,10,15,12,10,14,15,9,11,12,12,11,16,10,10,15,13,11,12,14,7,12,16,10,20,11,19,17,24,34,20,27,27,28,21,28,26,21,21,21,29,19,26,15,10,22,19,11,25,39,22,24,19,20,19,11,19,25,27
PICHINCHA,Cayambe,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,3,1,0,0,1,0,0,1,0,0,0,0,2,2,0,2,1,2,2,1,0,2,0,1
PICHINCHA,Mejia,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0
PICHINCHA,Pedro Moncayo,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PICHINCHA,Rumiñahui,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,4,1,3,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,2,0,0,1,0,1,0,0
PICHINCHA,San Miguel De Los Bancos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PICHINCHA,Pedro Vicente Maldonado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PICHINCHA,Puerto Quito,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1,0,0,1,1,0
TUNGURAHUA,Ambato,2,0,0,1,0,3,0,1,0,3,5,0,1,0,0,0,3,3,2,1,2,2,2,0,2,2,0,2,2,5,4,3,4,4,5,4,1,1,1,2,4,1,1,1,3,2,1,2,5,3,5,1,2,3,5,4,2,2,8,5,9,6,4,1
TUNGURAHUA,Baños De Agua Santa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TUNGURAHUA,Cevallos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TUNGURAHUA,Mocha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUNGURAHUA,Patate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TUNGURAHUA,Quero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUNGURAHUA,San Pedro De Pelileo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,1,0
TUNGURAHUA,Santiago De Pillaro,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUNGURAHUA,Tisaleo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZAMORA CHINCHIPE,Zamora,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ZAMORA CHINCHIPE,Chinchipe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZAMORA CHINCHIPE,Nangaritza,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZAMORA CHINCHIPE,Yacuambi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
ZAMORA CHINCHIPE,El Pangui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0
ZAMORA CHINCHIPE,Centinela Del Condor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZAMORA CHINCHIPE,Palanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAMORA CHINCHIPE,Paquisha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GALAPAGOS,San Cristobal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALAPAGOS,Isabela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALAPAGOS,Santa Cruz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCUMBIOS,Lago Agrio,2,2,1,3,1,0,1,2,1,0,2,1,1,0,2,2,2,1,1,2,2,8,2,5,21,0,1,2,9,3,4,3,8,2,4,3,8,5,7,5,3,4,2,4,9,5,9,9,11,1,4,1,2,5,5,3,6,14,15,17,7,6,4,2
SUCUMBIOS,Gonzalo Pizarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
SUCUMBIOS,Putumayo,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SUCUMBIOS,Shushufindi,0,0,1,1,1,0,1,0,0,0,3,1,2,0,0,2,0,0,1,0,0,0,0,1,0,1,2,0,0,2,1,0,1,3,0,0,2,0,3,2,1,1,0,0,3,1,4,4,1,2,6,2,3,5,4,11,10,14,6,3,9,4,8,1
SUCUMBIOS,Sucumbios,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCUMBIOS,Cascales,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCUMBIOS,Cuyabeno,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
ORELLANA,Orellana,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,1,0,1,0,0,2,1,3,2,1,3,0,3,0,1,1,0,0,0,0,8,1,0,1,2,6,3,2,6,2,3,6,3,5,8,9,2,9,4,5,5,7,17,4
ORELLANA,Aguarico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORELLANA,La Joya De Los Sachas,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,5,2,2,6,1,1,4,7,4,9,3,7,2,8,2,3,4,3,0,0,0,2,1,5
ORELLANA,Loreto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2,5,0,0,2,3,3,3,3,4,3,2,1,4,5,9,3,2,6,4,7,3,13,9,10,3,9,4,59,18,25,10,19,24,7,11,11,20,13,12,13,4,5,5,5,5,9,16,3,8,4,2,3,8,3,3,3,3,7,6,4,5,5,11
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,2,2,5,0,1,0,0,3,2,2,1,2,0,12,0,6,5,5,4,3,0,1,0,1,0,2,0,1,2,3,2,0,2,1,0,1
SANTA ELENA,Santa Elena,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,4,1,1,3,2,4,1,0,1,1,1,1,0,3,0,3,2,4,4,3,4,2,13,1,7,2,12,3,2,6,8,6,2,1,10,1,15,3,1,5,3,1,2,3,8,11,10,10
SANTA ELENA,La Libertad,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,2,2,3,0,4,1,1,3,2,4,3,2,8,3,3,6,1,4,4,7,15,7,8,8,8,8,6,10,12,8,22,11,23,7,8,11,8,9,6,10,13,2,16,7,9,8,7,6,1
SANTA ELENA,Salinas,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,3,0,0,3,3,1,7,2,4,3,1,8,1,1,5,3,4,9,7,5,5,7,4,5,0,3,9,4,2,6,1,0,2,1,4,4,6,1,3,1
TOTAL NACIONAL,Total Nacional,113,116,80,88,96,115,94,122,105,138,148,157,122,226,173,176,172,170,198,203,325,225,282,223,318,317,350,373,435,363,411,401,483,477,425,533,534,505,659,645,662,710,795,602,781,833,766,756,505,387,536,523,584,606,600,620,609,691,662,710,795,737,835,728
